time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter,psi,theta
6660.0,-8.08,-5.38,1.49,0.74,0.95,-1.3,-44.83,-7.66,3.54,-1.0,9.820941910020647,45.61727852469938,101.52999664962014,-8.0555,-5.393499999999999,2.0759999999999996,1508.4495178303964,3932.8020073140688,-4379.263670915667,-44.79600000000001,-7.684999999999997,4.869000000000001,129.20171944869355,54.34328837206323
6672.0,-8.08,-5.38,1.49,0.74,0.95,-1.3,-44.83,-7.66,3.54,-1.0,9.820941910020647,45.61727852469938,101.52999664962014,-8.05,-5.377,1.9665,1523.2221464054494,3899.973943813952,-4366.132445515619,-44.752500000000005,-7.716499999999996,4.760000000000001,129.63892282657358,54.57882172637585
6686.0,-8.15,-5.56,2.59,0.82,0.96,-1.29,-44.83,-7.66,3.54,-1.0,10.200205880275162,45.61727852469938,103.42007236979322,-8.048000000000002,-5.3695,1.9120000000000001,1551.1260003805487,3868.787283488841,-4351.359816940567,-44.709,-7.747999999999996,4.651000000000001,129.8626644779551,54.693080770124254
6698.0,-8.15,-5.56,2.59,0.82,0.96,-1.29,-44.83,-7.66,3.54,-1.0,10.200205880275162,45.61727852469938,103.42007236979322,-8.042000000000002,-5.3950000000000005,1.9055,1652.892997230913,3781.7929152135293,-4326.738769315478,-44.72,-7.739999999999997,4.550000000000001,129.91614507631348,54.569384836742415
6710.0,-8.07,-5.53,2.08,0.63,1.08,-1.27,-43.29,-7.51,2.77,-1.0,10.001609870415862,44.02382423188608,102.11194606365753,-8.032,-5.419000000000001,1.8735,1723.4733337561659,3714.495385038288,-4298.834915340378,-44.653999999999996,-7.724499999999996,4.410500000000001,128.06662595572965,54.478485804934365
6722.0,-7.98,-5.28,1.76,0.48,1.13,-1.28,-43.29,-7.51,2.77,-1.0,9.729152069939087,44.02382423188608,101.62048974115378,-8.026500000000002,-5.428500000000001,1.8504999999999998,1784.2052512313826,3647.1978548630477,-4274.21386771529,-44.588,-7.708999999999996,4.271000000000001,128.17256307787767,54.45275467373642
6736.0,-7.98,-5.28,1.76,0.48,1.13,-1.28,-43.29,-7.51,2.77,-1.0,9.729152069939087,44.02382423188608,101.62048974115378,-8.032,-5.438500000000001,1.863,1844.9371687066,3599.5971627878776,-4256.158432790227,-44.522000000000006,-7.693499999999998,4.131500000000001,128.1348245354529,54.40756431089224
6748.0,-8.09,-5.76,1.92,0.43,1.14,-1.3,-43.29,-7.51,2.77,-1.0,10.114944389367645,44.02382423188608,102.08461567793788,-8.043000000000001,-5.472500000000002,1.8834999999999997,1897.4620703067883,3553.6378738877133,-4241.385804215174,-44.456,-7.677999999999997,3.992,128.09643824291717,54.26207631076096
6760.0,-8.01,-5.87,1.49,0.36,1.12,-1.27,-43.29,-7.51,2.77,-1.0,10.041767772658359,44.02382423188608,99.18791433612361,-8.047500000000001,-5.4940000000000015,1.9274999999999998,1897.4620703067883,3532.2996326126367,-4224.9717724651155,-44.39,-7.662499999999997,3.8525,127.94928881293393,54.11452518773558
6772.0,-8.01,-5.87,1.49,0.36,1.12,-1.27,-43.29,-7.51,2.77,-1.0,10.041767772658359,44.02382423188608,99.18791433612361,-8.039000000000001,-5.502500000000002,1.9034999999999997,1864.6340068066702,3533.9410357876422,-4220.047562940098,-44.324000000000005,-7.646999999999997,3.713,128.0548838545356,54.08515237302967
