time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta
22.577,-8.54,-3.01,-4.32,-0.16,-0.02,0.0,-40.64,16.59,-77.85,149.0533803158065,59.36278598430829
22.629,-8.61,-2.98,-4.3,-0.15,-0.03,-0.0,-40.64,16.59,-77.85,149.11336312900812,59.326617930861346
22.68,-8.65,-3.01,-4.32,-0.15,-0.02,0.0,-40.12,15.72,-77.35,149.28805812046292,59.2630370231698
22.73,-8.64,-3.04,-4.31,-0.13,-0.03,0.04,-40.12,15.72,-77.35,149.28934555941515,59.22492119605272
22.782,-8.55,-3.06,-4.3,-0.12,-0.02,0.04,-40.12,15.72,-77.35,149.3880788808289,59.22868321428595
22.833000000000002,-8.5,-3.06,-4.24,-0.15,-0.03,0.01,-39.95,16.59,-76.85,149.5449347035749,59.143342718284345
22.884,-8.61,-3.02,-4.34,-0.14,-0.03,0.01,-39.95,16.59,-76.85,149.71208079667537,59.14078549190623
22.936,-8.61,-3.05,-4.33,-0.13,-0.04,0.01,-40.29,16.24,-78.84,149.7787810524997,59.06050837764025
22.986,-8.65,-3.05,-4.25,-0.13,-0.05,-0.01,-40.29,16.24,-78.84,149.97104548303747,59.04834302945173
23.037,-8.52,-2.95,-4.14,-0.13,-0.0,-0.02,-40.29,16.24,-78.84,150.09234340267926,59.00220475703452
23.089000000000002,-8.5,-2.91,-4.17,-0.15,-0.05,-0.02,-40.12,14.69,-78.01,150.16245616367365,58.965592568255204
23.14,-8.62,-2.9,-4.23,-0.17,-0.04,-0.03,-40.12,14.69,-78.01,150.2463320070097,58.971988701872704
23.19,-8.55,-2.9,-4.2,-0.18,-0.04,-0.04,-40.29,15.55,-77.51,150.28989080085913,58.974309783912474
23.242,-8.84,-2.91,-4.25,-0.17,-0.05,-0.02,-40.29,15.55,-77.51,150.2710369296384,58.978246990793394
23.293,-8.52,-2.88,-4.43,-0.18,-0.04,0.0,-39.6,16.59,-78.51,150.36249761809444,58.90783275101734
23.343,-8.77,-2.95,-4.59,-0.14,-0.05,-0.01,-39.6,16.59,-78.51,150.29828452996418,58.85117606116725
23.395,-8.72,-2.87,-4.29,-0.14,-0.03,0.01,-39.6,16.59,-78.51,150.28109038454699,58.88854673503039
23.446,-8.65,-2.98,-4.33,-0.11,-0.02,0.03,-40.81,14.69,-78.01,150.6536268808046,58.63778106937852
23.496000000000002,-8.61,-2.85,-4.3,-0.11,-0.01,0.01,-40.81,14.69,-78.01,150.65264343343438,58.50175006207215
23.549,-8.69,-2.95,-4.35,-0.13,-0.02,0.03,-40.47,16.41,-77.68,150.63454688317282,58.48475425303789
23.599,-8.64,-2.84,-4.17,-0.14,-0.02,0.02,-40.47,16.41,-77.68,150.4843486871425,58.53572443176489
23.650000000000002,-8.64,-2.88,-4.28,-0.13,-0.02,0.03,-40.47,16.41,-77.68,150.2808923943917,58.633475306054635
23.702,-8.62,-2.88,-4.19,-0.17,-0.05,0.03,-41.33,15.2,-77.85,150.07594507581115,58.73585246488835
23.753,-8.62,-2.88,-4.37,-0.14,-0.01,0.02,-41.33,15.2,-77.85,149.89626960394767,58.7986267353819
23.803,-8.64,-2.94,-4.19,-0.14,-0.0,0.01,-40.98,14.86,-78.51,149.8061430578855,58.87922145358007
23.855,-8.64,-2.85,-4.42,-0.16,0.0,0.0,-40.98,14.86,-78.51,149.65152881479455,58.89257263276673
23.906,-8.66,-2.87,-4.04,-0.14,0.01,0.01,-40.98,14.86,-78.51,149.5704885707024,58.95236101038307
23.956,-8.66,-2.84,-4.43,-0.16,-0.01,0.01,-40.12,16.41,-78.01,149.48252601388307,58.95458304970745
24.009,-8.67,-2.72,-4.15,-0.22,-0.06,0.02,-40.12,16.41,-78.01,149.3513294389968,59.019105327788225
24.059,-8.67,-2.87,-4.31,-0.18,-0.05,0.03,-40.12,14.34,-78.35,149.1892587561675,59.05244011023362
24.11,-8.58,-2.76,-4.21,-0.22,-0.07,0.04,-40.12,14.34,-78.35,148.9520825862767,59.09957126851825
24.162,-8.64,-2.86,-4.57,-0.19,-0.07,0.03,-40.12,14.34,-78.35,148.7575725295572,59.08337385897161
24.213,-8.65,-2.72,-4.3,-0.21,-0.07,0.01,-40.81,15.72,-77.01,148.6127466700917,59.12892479247381
24.264,-8.64,-2.82,-4.3,-0.21,-0.07,0.03,-40.81,15.72,-77.01,148.51303964009043,59.14468501242507
24.315,-8.88,-2.85,-4.46,-0.22,-0.05,0.06,-40.47,15.72,-78.68,148.37653302144136,59.14557131356017
24.365000000000002,-9.26,-2.48,-4.26,-0.21,0.11,0.09,-40.47,15.72,-78.68,148.09594698074102,59.26573911816098
24.417,-8.45,-3.49,-3.8,-0.29,0.06,0.14,-41.5,16.07,-78.35,148.51943298119707,59.25202287860424
24.468,-8.79,-2.68,-5.23,-0.27,-0.01,0.09,-41.5,16.07,-78.35,148.28446357978336,59.136680960108436
24.518,-8.21,-2.7,-4.23,-0.13,0.13,0.05,-41.5,16.07,-78.35,148.2722056762675,59.08912303811627
24.57,-8.69,-2.72,-4.76,-0.13,0.05,-0.05,-40.64,16.24,-78.18,148.14784073762797,59.0724092559976
24.621000000000002,-8.64,-2.61,-3.56,-0.07,0.03,-0.02,-40.64,16.24,-78.18,148.12321658605276,59.26151567036172
24.672,-8.49,-2.97,-4.58,-0.07,-0.02,0.05,-40.98,16.93,-78.84,148.19225696476946,59.176685571687386
24.724,-8.1,-3.08,-3.74,-0.06,0.03,0.04,-40.98,16.93,-78.84,148.42677434411402,59.19800786698801
24.775000000000002,-8.32,-3.25,-4.35,-0.07,-0.1,0.04,-40.98,16.93,-78.84,148.7083391042151,59.11255002748149
24.825,-7.77,-3.12,-3.96,-0.01,-0.11,0.01,-39.78,16.07,-78.68,148.90279030338868,59.04953274249547
24.878,-8.79,-3.26,-3.73,-0.04,-0.08,-0.02,-39.78,16.07,-78.68,149.11386031504423,59.0927333130864
24.929000000000002,-8.75,-2.3,-3.52,-0.04,-0.04,-0.03,-40.98,15.9,-78.51,148.8869134028553,59.2934859963099
24.98,-8.93,-2.61,-3.83,-0.11,-0.02,0.01,-40.98,15.9,-78.51,148.76789050151376,59.418383758673315
25.032,-8.79,-2.95,-4.19,-0.15,-0.07,0.05,-40.98,15.9,-78.51,148.81284476994614,59.459862009319124
25.083000000000002,-8.7,-2.82,-4.35,-0.18,-0.06,0.02,-39.78,16.07,-78.35,148.7430663594782,59.453987214011846
25.134,-8.59,-2.76,-4.06,-0.19,-0.02,-0.02,-39.78,16.07,-78.35,148.76580447408608,59.51699807360302
25.186,-8.62,-2.85,-3.93,-0.21,-0.03,-0.0,-40.29,16.24,-79.18,148.79256914911906,59.53256084080968
25.237000000000002,-8.67,-2.99,-4.07,-0.22,-0.07,0.04,-40.29,16.24,-79.18,148.89464257387706,59.57591716614209
25.288,-8.71,-2.96,-4.44,-0.21,-0.01,0.02,-41.15,16.07,-78.68,148.97156052787233,59.506456768149974
25.34,-8.31,-2.77,-4.26,-0.18,0.07,-0.02,-41.15,16.07,-78.68,149.02708386244234,59.48383335781301
25.391000000000002,-8.62,-3.25,-4.38,-0.17,-0.02,0.04,-41.15,16.07,-78.68,149.30883441846774,59.406113983194984
25.442,-8.55,-3.11,-4.05,-0.16,-0.03,0.03,-42.53,15.72,-78.68,149.58474936661793,59.4522385066353
25.494,-8.53,-3.03,-4.27,-0.15,-0.04,0.02,-42.53,15.72,-78.68,149.76043770515693,59.40820122502029
25.545,-8.66,-3.08,-4.28,-0.16,-0.03,0.03,-42.53,15.72,-78.68,149.8948812818297,59.38444330962017
25.596,-8.69,-2.53,-4.1,-0.16,-0.02,-0.0,-40.47,16.07,-78.01,149.82188105604413,59.456835210085956
25.648,-8.71,-2.7,-4.19,-0.15,-0.08,0.05,-40.47,16.07,-78.01,150.01831261386127,59.37888058002281
25.699,-8.68,-2.98,-4.42,-0.13,-0.02,0.02,-42.36,15.9,-78.51,149.66598989999284,59.36260149033521
25.75,-8.7,-2.78,-4.34,-0.07,-0.02,0.0,-42.36,15.9,-78.51,149.8482955080633,59.48574153267154
25.802,-8.85,-2.2,-3.43,0.04,-0.12,0.03,-39.95,16.93,-79.18,149.62385181783446,59.74757617706379
25.853,-9.39,-2.77,-4.48,-0.23,-0.05,0.19,-39.95,16.93,-79.18,149.6090202616225,59.8685447292053
25.904,-8.85,-2.98,-4.27,-0.23,-0.04,0.29,-39.95,16.93,-79.18,149.67091148790826,59.735245560907714
25.956,-7.95,-3.15,-4.27,-0.2,0.04,0.14,-40.12,16.76,-78.01,149.8516382972181,59.702596608573
26.007,-8.1,-3.17,-4.37,-0.2,0.03,0.02,-40.12,16.76,-78.01,149.80485348756613,59.59008261359938
26.058,-8.63,-3.1,-4.37,-0.17,0.01,-0.01,-40.29,16.93,-78.84,149.68385013476978,59.63981673282203
26.111,-8.35,-3.03,-4.38,-0.16,-0.03,0.03,-40.29,16.93,-78.84,149.553568729567,59.648962838381806
26.161,-8.51,-2.93,-4.25,-0.16,-0.05,0.01,-40.29,16.93,-78.84,149.3798256357408,59.569088438200765
26.213,-8.66,-2.93,-4.27,-0.17,-0.05,0.01,-40.64,17.62,-78.51,149.65013495025966,59.36658069678606
26.265,-8.6,-2.89,-4.3,-0.16,-0.04,0.02,-40.64,17.62,-78.51,149.80706466357256,59.2208190440287
26.316,-8.54,-2.99,-4.46,-0.18,-0.05,0.02,-42.53,17.45,-79.34,149.87700043371797,59.14342190750614
26.367,-8.64,-2.99,-4.32,-0.18,-0.07,0.0,-42.53,17.45,-79.34,150.0413302855593,59.122342515898
26.419,-8.7,-3.0,-4.39,-0.19,-0.04,0.01,-42.53,17.45,-79.34,150.17738554461593,59.055296826581184
26.47,-8.45,-2.95,-4.37,-0.16,-0.07,0.03,-41.84,17.45,-78.35,150.2631969311219,58.95326553888586
26.521,-8.66,-2.89,-4.41,-0.16,-0.07,0.01,-41.84,17.45,-78.35,150.24666232385783,58.908297836039566
26.572,-8.61,-2.83,-4.37,-0.16,-0.02,0.01,-40.12,15.38,-79.01,150.16030004913006,58.9221428974962
26.623,-8.51,-2.92,-4.47,-0.12,-0.02,0.02,-40.12,15.38,-79.01,150.14578505781085,58.89529541028875
26.674,-8.64,-2.94,-4.28,-0.11,-0.03,0.01,-40.98,16.59,-77.85,150.02720193830748,58.94789384160396
26.725,-8.6,-2.94,-4.31,-0.14,-0.03,0.02,-40.98,16.59,-77.85,149.91786123057662,58.930398155232524
26.775000000000002,-8.53,-2.92,-4.38,-0.14,-0.03,-0.0,-40.98,16.59,-77.85,149.86130533504783,58.924636163824715
26.828,-8.57,-2.9,-4.47,-0.13,-0.03,0.01,-40.12,17.45,-79.34,149.75825330041508,58.90291470647128
26.879,-8.63,-2.9,-4.31,-0.13,-0.05,0.0,-40.12,17.45,-79.34,149.93522820119068,58.82151128328235
26.93,-8.59,-2.88,-4.36,-0.13,-0.02,-0.0,-40.12,17.45,-79.34,150.0295696835335,58.76023987998258
26.982,-8.67,-2.88,-4.3,-0.13,-0.02,0.02,-40.12,17.11,-80.01,149.9695046749451,58.78935289867462
27.033,-8.44,-2.86,-4.35,-0.16,-0.03,-0.01,-40.12,17.11,-80.01,150.00919722056477,58.74825624490586
27.084,-8.48,-2.87,-4.4,-0.16,-0.03,-0.03,-40.64,16.24,-78.51,150.265669191446,58.47483161766513
27.136,-8.66,-2.82,-4.35,-0.13,-0.01,-0.04,-40.64,16.24,-78.51,150.38684782910238,58.40312738745118
27.187,-8.53,-2.81,-4.33,-0.14,0.0,-0.04,-41.15,15.72,-78.68,150.32696725665974,58.373640833006704
27.238,-8.71,-2.83,-4.23,-0.08,0.03,-0.0,-41.15,15.72,-78.68,150.0711103051957,58.50582794767084
27.291,-8.71,-2.83,-4.43,-0.1,0.02,-0.0,-41.15,15.72,-78.68,149.81031425829133,58.60556740910161
27.342000000000002,-8.66,-2.79,-4.19,-0.07,0.05,-0.03,-40.81,16.41,-77.68,149.68690679517138,58.6717795831816
27.393,-8.71,-2.75,-4.23,-0.11,0.01,0.02,-40.81,16.41,-77.68,149.5386053570485,58.76894960251684
27.445,-8.7,-2.73,-4.13,-0.12,0.0,0.02,-41.5,16.07,-79.01,149.42681734822858,58.83243183576212
27.496000000000002,-8.72,-2.88,-4.31,-0.15,-0.05,0.02,-41.5,16.07,-79.01,149.35443612824685,58.838401881459674
27.547,-8.71,-2.83,-4.28,-0.13,-0.01,0.0,-41.5,16.07,-79.01,149.27846932715676,58.86107395810285
27.6,-8.72,-2.72,-4.08,-0.13,-0.02,0.0,-41.15,16.41,-78.68,149.12585560115323,58.973111421462505
27.651,-8.72,-2.75,-4.15,-0.15,-0.04,0.0,-41.15,16.41,-78.68,148.97461429628447,59.03605929661455
27.702,-8.72,-2.77,-4.24,-0.17,-0.04,0.02,-40.98,16.24,-77.51,148.8416639714437,59.087660571931224
27.755,-8.71,-2.76,-4.26,-0.17,-0.04,0.03,-40.98,16.24,-77.51,148.6952482631155,59.15650057893518
27.806,-8.71,-2.69,-4.06,-0.18,-0.05,0.04,-40.98,16.24,-77.51,148.59420677796317,59.241088819701446
27.856,-8.69,-2.73,-4.35,-0.17,-0.05,0.08,-42.19,15.72,-79.34,148.5772014492778,59.264471865357194
27.909,-8.7,-2.83,-4.17,-0.18,-0.06,0.09,-42.19,15.72,-79.34,148.58662201372752,59.34538070133115
27.959,-8.67,-2.87,-4.4,-0.14,-0.04,0.06,-41.84,16.41,-79.01,148.52613995149554,59.336782909476085
28.01,-8.66,-2.91,-4.12,-0.14,-0.03,0.04,-41.84,16.41,-79.01,148.5194095576792,59.37809580092201
28.063,-8.65,-2.79,-4.42,-0.19,-0.06,0.03,-40.47,15.38,-78.35,148.38609120645017,59.39950017123891
28.114,-8.64,-2.76,-4.1,-0.18,-0.06,0.05,-40.47,15.38,-78.35,148.31301379564425,59.483367892428674
28.165,-8.64,-2.78,-4.46,-0.2,-0.08,0.07,-40.47,15.38,-78.35,148.19380536955717,59.47287675931241
28.217000000000002,-8.61,-2.88,-4.29,-0.18,-0.08,0.07,-41.84,16.41,-77.35,148.2273795548365,59.48667795540001
28.268,-8.61,-2.88,-4.48,-0.2,-0.09,0.06,-41.84,16.41,-77.35,148.2593073394334,59.450194339329244
28.319,-8.59,-2.88,-4.38,-0.17,-0.05,0.04,-40.47,16.76,-78.68,148.26515246217377,59.46048923206317
28.371000000000002,-8.58,-2.88,-4.43,-0.18,-0.05,0.03,-40.47,16.76,-78.68,148.26580659538146,59.46606496031953
28.422,-8.58,-2.82,-4.33,-0.18,-0.05,0.03,-40.47,16.76,-78.68,148.28634836318682,59.46008744350493
28.473,-8.57,-2.85,-4.59,-0.17,-0.06,0.02,-41.33,16.24,-78.51,148.2921998290904,59.41778954127
28.525000000000002,-8.56,-2.83,-4.32,-0.16,-0.04,0.02,-41.33,16.24,-78.51,148.31805806154043,59.385651979428616
28.576,-8.6,-2.82,-4.52,-0.19,-0.07,0.02,-40.29,17.62,-78.18,148.36202087503705,59.35920436583032
28.627,-8.57,-2.77,-4.55,-0.22,-0.06,0.03,-40.29,17.62,-78.18,148.33865422915204,59.29184675359548
28.68,-8.75,-2.8,-4.49,-0.22,-0.03,0.02,-40.29,17.62,-78.18,148.3486210047239,59.24852869188473
28.731,-8.81,-2.66,-4.27,-0.2,0.05,0.01,-40.29,17.62,-78.18,148.3222690898068,59.245832034547306
28.782,-8.24,-2.84,-4.03,-0.19,0.08,0.02,-40.29,17.62,-78.18,148.42188426906446,59.24014438811571
28.833000000000002,-8.91,-2.91,-4.34,-0.26,0.06,0.05,-40.64,16.93,-78.51,148.4517878956,59.24505879403165
28.884,-7.88,-3.03,-3.39,-0.24,0.18,0.07,-40.64,16.93,-78.51,148.78614938062097,59.226944192761636
28.936,-8.75,-2.68,-5.67,-0.24,0.01,0.09,-41.5,18.14,-79.34,148.62047924921052,58.98864560030674
28.988,-8.5,-3.07,-4.75,-0.11,0.08,0.05,-41.5,18.14,-79.34,148.77424028824584,58.84736732931239
29.039,-8.6,-2.48,-4.5,-0.1,0.04,0.0,-41.5,18.14,-79.34,148.65595113606196,58.8247002336808
29.091,-8.7,-2.74,-4.09,-0.08,0.02,0.01,-40.29,17.28,-79.51,148.66690581931493,58.81332309137596
29.142,-8.56,-2.58,-4.49,-0.07,-0.02,-0.01,-40.29,17.28,-79.51,148.60076154208153,58.790829815343415
29.193,-8.54,-2.71,-4.19,-0.04,0.01,-0.04,-40.29,17.28,-79.51,148.56578006197086,58.781270337382125
29.245,-9.25,-2.69,-4.73,-0.06,-0.05,-0.02,-41.84,17.8,-80.01,148.40228541945564,58.81442846311549
29.296,-8.63,-2.7,-4.2,-0.08,-0.13,-0.04,-41.84,17.8,-80.01,148.3166938269113,58.81969224287755
29.347,-8.84,-2.58,-4.21,-0.05,-0.05,0.01,-39.78,16.07,-80.34,148.1916371187547,58.89853135207781
29.399,-8.67,-2.76,-3.93,-0.13,-0.1,0.02,-39.78,16.07,-80.34,148.1851547316231,58.930044222615464
29.45,-8.84,-2.82,-3.99,-0.13,-0.07,0.03,-40.12,16.76,-80.01,148.24366067742378,59.026687758544284
29.501,-8.72,-2.68,-4.36,-0.17,-0.06,0.01,-40.12,16.76,-80.01,148.06600344190355,59.04902489806875
29.553,-8.67,-2.71,-4.21,-0.17,-0.05,0.01,-40.12,16.76,-80.01,147.9463120642431,59.118370515213854
29.605,-8.8,-2.73,-4.36,-0.2,-0.04,0.0,-40.29,16.24,-79.51,147.82092888194575,59.161917257992826
29.656000000000002,-8.68,-2.62,-4.11,-0.21,-0.0,0.01,-40.29,16.24,-79.51,147.68491901286578,59.253665049775066
29.708000000000002,-8.85,-2.96,-4.43,-0.19,0.02,0.02,-42.19,15.03,-79.68,147.6805215911203,59.25389321488325
29.759,-8.5,-2.18,-3.99,-0.22,0.08,-0.01,-42.19,15.03,-79.68,147.37798493132368,59.41525025092426
29.810000000000002,-8.59,-2.55,-4.21,-0.19,0.02,0.03,-42.19,15.03,-79.68,147.20687858831386,59.4663231219067
29.863,-8.72,-2.62,-4.36,-0.17,-0.01,0.02,-38.92,17.28,-80.51,147.04479477461183,59.527746448860285
29.914,-8.79,-2.73,-3.98,-0.15,0.04,0.01,-38.92,17.28,-80.51,147.00216034341008,59.65215579674222
29.965,-8.68,-2.61,-4.18,-0.19,-0.04,0.04,-40.64,16.24,-79.84,146.89049136346006,59.71570803161973
30.017,-8.62,-2.78,-4.32,-0.13,-0.05,0.05,-40.64,16.24,-79.84,146.90830268626902,59.67283556614731
30.068,-8.61,-2.58,-4.3,-0.11,-0.06,0.02,-40.64,16.93,-78.84,146.6813971972106,59.69781454374203
30.119,-8.88,-2.64,-4.18,-0.2,-0.13,0.0,-40.64,16.93,-78.84,146.55923131695016,59.749358459098346
30.172,-8.75,-2.64,-4.18,-0.21,-0.09,0.01,-40.64,16.93,-78.84,146.17288566268323,59.75786568108151
30.223,-8.64,-2.58,-3.98,-0.29,-0.11,0.03,-40.47,15.72,-79.68,146.23957444084593,60.038203491443454
30.274,-9.11,-2.83,-4.74,-0.33,-0.14,0.06,-40.47,15.72,-79.68,145.96395165710584,60.13438519492513
30.326,-8.17,-2.42,-4.55,-0.31,-0.05,0.06,-41.15,16.07,-78.35,145.9181800320499,60.0834749331477
30.377,-8.64,-2.79,-4.65,-0.13,-0.03,0.05,-41.15,16.07,-78.35,145.87816457042024,59.977608539621485
30.428,-8.65,-2.53,-4.29,-0.18,-0.01,0.0,-41.15,16.07,-78.35,145.86136277987438,60.02657356547323
30.481,-8.67,-2.52,-4.63,-0.14,-0.03,0.03,-41.67,17.62,-78.51,145.74281899101146,59.98741441243476
30.532,-8.65,-2.65,-4.39,-0.1,-0.01,0.03,-41.67,17.62,-78.51,145.8358510089006,59.98020219876855
30.583000000000002,-8.67,-2.55,-4.41,-0.1,-0.02,0.02,-41.67,17.62,-78.51,145.7419557891765,59.96509172041519
30.635,-8.78,-1.94,-3.33,0.26,-0.11,0.14,-41.67,17.62,-78.51,145.61564906128805,60.17303395291694
30.687,-9.61,-2.72,-4.96,-0.18,-0.29,0.24,-41.67,17.62,-78.51,145.48023243727624,60.110248776692885
30.737000000000002,-9.06,-3.07,-4.76,-0.21,-0.02,0.31,-40.47,17.11,-78.01,145.54598982204732,59.980108317381536
30.79,-8.28,-3.16,-4.54,-0.21,0.02,0.27,-40.47,17.11,-78.01,145.86628020209665,59.85068460076593
30.841,-7.99,-3.08,-4.43,-0.2,0.09,0.08,-40.98,19.01,-77.85,146.2153162400068,59.69801092632889
30.892,-8.11,-2.98,-4.55,-0.19,0.08,0.0,-40.98,19.01,-77.85,146.51202008801118,59.56102430787004
30.945,-8.33,-2.88,-4.53,-0.18,0.03,-0.03,-41.15,18.83,-79.68,146.7244369971765,59.42349264253562
30.996000000000002,-8.33,-2.85,-4.46,-0.15,0.0,-0.01,-41.15,18.83,-79.68,146.81242427853232,59.369372619792074
31.047,-8.48,-2.86,-4.33,-0.18,-0.02,-0.02,-41.15,18.83,-79.68,147.22002309821264,59.24018954414407
31.098,-8.5,-2.9,-4.4,-0.17,-0.03,-0.01,-41.67,17.62,-78.84,147.46619380226412,59.161918194562986
31.149,-8.6,-2.91,-4.42,-0.19,-0.05,-0.01,-41.67,17.62,-78.84,147.70027456861385,59.1079303990947
31.202,-8.47,-2.9,-4.45,-0.19,-0.05,-0.03,-39.6,17.62,-79.84,147.80289299708497,58.97478177062351
31.253,-8.71,-2.9,-4.73,-0.19,-0.09,-0.03,-39.6,17.62,-79.84,147.91166649585554,58.85725418376623
31.304000000000002,-8.6,-2.82,-4.43,-0.18,-0.07,-0.01,-39.6,17.62,-79.84,147.94464885522692,58.83257360703527
31.356,-8.53,-2.72,-4.47,-0.17,-0.05,-0.0,-40.47,18.49,-79.34,148.04053922753613,58.78062262183377
31.407,-8.44,-2.71,-4.47,-0.18,-0.06,-0.02,-40.47,18.49,-79.34,148.1283786072629,58.67344004637775
31.459,-8.61,-2.59,-4.58,-0.17,-0.1,-0.08,-41.84,18.83,-78.35,148.16070786457792,58.59578194985494
31.511,-8.62,-2.63,-4.58,-0.14,-0.09,-0.02,-41.84,18.83,-78.35,148.2615405090348,58.48908343316799
31.563000000000002,-7.97,-2.29,-4.33,-0.07,0.11,-0.17,-41.84,18.83,-78.35,148.2882537529873,58.47600938890952
31.614,-9.27,-3.43,-5.33,-0.0,-0.1,0.22,-42.88,16.76,-79.01,148.63574020950463,58.375482389084624
31.666,-8.62,-2.85,-4.33,-0.02,0.05,0.03,-42.88,16.76,-79.01,148.7371082627004,58.41971483872578
31.718,-8.62,-2.69,-4.0,-0.12,-0.02,0.01,-40.47,16.41,-79.01,148.83555322309428,58.44754922747035
31.769000000000002,-8.63,-2.55,-4.58,-0.23,-0.12,0.03,-40.47,16.41,-79.01,148.79753554878025,58.447942555053885
31.821,-8.61,-2.73,-4.41,-0.12,0.0,0.08,-40.64,17.62,-78.51,148.82211024547868,58.431676857345906
31.873,-8.61,-2.78,-4.33,-0.21,-0.07,0.08,-40.64,17.62,-78.51,148.93291048501052,58.41404840593799
31.924,-8.57,-2.76,-4.4,-0.17,-0.02,0.07,-40.64,17.62,-78.51,149.23915151094747,58.12931167209322
31.977,-8.58,-2.73,-4.57,-0.33,-0.12,0.03,-39.78,17.11,-78.01,149.3573501426461,58.06818484316557
32.028,-8.54,-2.54,-4.87,-0.2,-0.11,0.06,-39.78,17.11,-78.01,149.13290399555027,58.04184308469317
32.08,-8.54,-2.41,-3.94,-0.14,-0.13,0.07,-42.02,19.01,-76.52,148.8924679332196,58.249215136130374
32.132,-8.48,-2.54,-5.13,-0.29,-0.26,0.11,-42.02,19.01,-76.52,148.54161491752185,58.24742532893683
32.184,-8.38,-2.91,-4.89,-0.6,-0.29,0.29,-42.02,19.01,-76.52,148.48372831335564,58.2306478365179
32.235,-8.29,-2.82,-5.08,-0.79,-0.32,0.22,-41.15,18.14,-77.35,148.42543212626225,58.14086154617715
32.288000000000004,-8.19,-2.88,-5.56,-0.79,-0.18,0.17,-41.15,18.14,-77.35,148.37733868396296,57.9390969316872
32.339,-8.21,-2.48,-5.85,-0.95,-0.01,0.12,-40.81,19.18,-76.02,148.15691016806386,57.69250544227231
32.39,-8.17,-2.3,-5.06,-0.87,0.06,0.04,-40.81,19.18,-76.02,147.92059248296056,57.60123121992325
32.443,-8.18,-2.08,-5.76,-0.97,-0.11,0.09,-41.5,18.49,-76.02,147.5269032764483,57.40645819331945
32.494,-8.17,-1.91,-5.48,-0.84,-0.08,0.08,-41.5,18.49,-76.02,147.12062699193947,57.290457208743106
32.545,-8.15,-1.81,-5.96,-0.54,-0.05,0.04,-41.5,18.49,-76.02,146.68888975961224,57.11522694937574
32.598,-8.15,-1.66,-5.57,-0.58,-0.02,0.01,-40.81,17.8,-74.35,146.214961613537,56.971494974912815
32.649,-8.16,-1.37,-6.03,-0.47,-0.06,0.0,-40.81,17.8,-74.35,145.57069562943698,56.77936653002189
32.7,-8.16,-1.57,-5.65,-0.24,-0.01,0.05,-40.81,16.41,-75.02,144.9923031636335,56.64078959976274
32.753,-8.18,-1.44,-5.9,-0.29,-0.04,0.02,-40.81,16.41,-75.02,144.3741249936252,56.4570854063729
32.804,-8.16,-1.46,-5.78,-0.31,-0.02,0.01,-40.81,16.41,-75.02,143.757544589709,56.288286778077406
32.856,-8.16,-1.31,-5.96,-0.35,-0.01,-0.02,-41.84,17.11,-74.35,143.20333405846512,56.10977624781722
32.908,-8.19,-1.2,-5.68,-0.2,0.02,0.01,-41.84,17.11,-74.35,142.2422262348648,56.082678480343674
32.96,-8.19,-1.31,-6.0,-0.22,-0.04,0.02,-40.47,17.11,-73.69,141.5278025829225,55.85129675317299
33.011,-8.19,-1.23,-5.66,-0.17,0.01,0.01,-40.47,17.11,-73.69,140.92680252932007,55.61074358417105
33.063,-8.19,-1.22,-5.79,-0.12,-0.02,0.01,-40.47,17.11,-73.69,140.40451986529462,55.434043979274406
33.114,-8.22,-1.21,-5.89,-0.15,-0.01,0.01,-39.95,15.9,-74.52,139.66303082458728,55.225227911188824
33.166000000000004,-8.2,-1.25,-5.64,-0.18,-0.02,0.0,-39.95,15.9,-74.52,138.92055569845402,55.039654336476616
33.218,-8.22,-1.19,-5.8,-0.18,-0.03,0.0,-40.81,16.07,-73.69,138.193748625783,54.84405855630152
33.27,-8.21,-1.13,-5.71,-0.21,-0.05,-0.04,-40.81,16.07,-73.69,137.474285155656,54.6888326271914
33.321,-8.2,-1.23,-5.66,-0.14,-0.03,-0.01,-42.19,16.76,-75.02,136.9259898290851,54.578875445723526
33.372,-8.2,-1.14,-5.75,-0.2,-0.1,-0.04,-42.19,16.76,-75.02,136.3075500531035,54.283825908211895
33.423,-8.18,-0.98,-6.0,-0.19,-0.08,-0.03,-42.19,16.76,-75.02,135.47257749872406,54.171928671377714
33.475,-8.18,-1.06,-5.75,-0.17,-0.05,-0.01,-40.98,15.55,-75.19,134.3756114280968,54.08547206926045
33.526,-8.17,-0.96,-5.93,-0.16,-0.06,-0.02,-40.98,15.55,-75.19,133.31912871569972,54.006922857524756
33.577,-8.16,-1.22,-5.56,-0.12,-0.06,-0.05,-40.98,15.55,-75.19,132.29341349533263,54.077962248562216
33.63,-8.16,-0.77,-6.18,-0.14,-0.13,-0.09,-40.81,15.72,-74.69,131.20461963613357,54.086319438968104
33.681,-8.13,-0.97,-5.77,-0.15,-0.0,-0.04,-40.81,15.72,-74.69,130.36073358838365,54.0088733143584
33.732,-8.14,-0.73,-5.97,-0.21,-0.06,-0.04,-40.98,15.55,-73.19,129.49733855778217,54.019320025751256
33.785000000000004,-8.13,-0.87,-5.79,-0.18,-0.04,-0.0,-40.98,15.55,-73.19,128.8234645503163,53.99794760889188
